timestamp [ms], dc [count], rotations [count], degree [°], w[°/s], w [rad/s] 
41683, 2911, 45, 16374.375, 7, 393.750, 68.722
41693, 2918, 45, 16413.750, 7, 393.750, 68.722
41703, 2925, 45, 16453.125, 7, 393.750, 68.722
41713, 2932, 45, 16492.500, 7, 393.750, 68.722
41723, 2939, 45, 16531.875, 7, 393.750, 68.722
41733, 2947, 46, 16576.875, 8, 450.000, 78.539
41743, 2954, 46, 16616.250, 7, 393.750, 68.722
41753, 2961, 46, 16655.625, 7, 393.750, 68.722
41763, 2968, 46, 16695.000, 7, 393.750, 68.722
41773, 2975, 46, 16734.375, 7, 393.750, 68.722
41783, 2982, 46, 16773.750, 7, 393.750, 68.722
41793, 2990, 46, 16818.750, 8, 450.000, 78.539
41803, 2997, 46, 16858.125, 7, 393.750, 68.722
41813, 3004, 46, 16897.500, 7, 393.750, 68.722
41823, 3011, 47, 16936.875, 7, 393.750, 68.722
41833, 3018, 47, 16976.250, 7, 393.750, 68.722
41843, 3026, 47, 17021.250, 8, 450.000, 78.539
41853, 3033, 47, 17060.625, 7, 393.750, 68.722
41863, 3040, 47, 17100.000, 7, 393.750, 68.722
41873, 3047, 47, 17139.375, 7, 393.750, 68.722
41883, 3054, 47, 17178.750, 7, 393.750, 68.722
41893, 3062, 47, 17223.750, 8, 450.000, 78.539
41903, 3069, 47, 17263.125, 7, 393.750, 68.722
41913, 3076, 48, 17302.500, 7, 393.750, 68.722
41923, 3083, 48, 17341.875, 7, 393.750, 68.722
41933, 3090, 48, 17381.250, 7, 393.750, 68.722
41943, 3098, 48, 17426.250, 8, 450.000, 78.539
41953, 3105, 48, 17465.625, 7, 393.750, 68.722
41963, 3112, 48, 17505.000, 7, 393.750, 68.722
41973, 3119, 48, 17544.375, 7, 393.750, 68.722
41983, 3126, 48, 17583.750, 7, 393.750, 68.722
41993, 3133, 48, 17623.125, 7, 393.750, 68.722
42003, 3141, 49, 17668.125, 8, 450.000, 78.539
42013, 3148, 49, 17707.500, 7, 393.750, 68.722
42023, 3155, 49, 17746.875, 7, 393.750, 68.722
42033, 3162, 49, 17786.250, 7, 393.750, 68.722
42043, 3170, 49, 17831.250, 8, 450.000, 78.539
42053, 3177, 49, 17870.625, 7, 393.750, 68.722
42063, 3184, 49, 17910.000, 7, 393.750, 68.722
42073, 3191, 49, 17949.375, 7, 393.750, 68.722
42083, 3198, 49, 17988.750, 7, 393.750, 68.722
42093, 3205, 50, 18028.125, 7, 393.750, 68.722
42103, 3213, 50, 18073.125, 8, 450.000, 78.539
42113, 3220, 50, 18112.500, 7, 393.750, 68.722
42123, 3227, 50, 18151.875, 7, 393.750, 68.722
42133, 3234, 50, 18191.250, 7, 393.750, 68.722
42143, 3242, 50, 18236.250, 8, 450.000, 78.539
42153, 3249, 50, 18275.625, 7, 393.750, 68.722
42163, 3256, 50, 18315.000, 7, 393.750, 68.722
42173, 3263, 50, 18354.375, 7, 393.750, 68.722
42183, 3270, 51, 18393.750, 7, 393.750, 68.722
42193, 3278, 51, 18438.750, 8, 450.000, 78.539
42203, 3285, 51, 18478.125, 7, 393.750, 68.722
42213, 3292, 51, 18517.500, 7, 393.750, 68.722
42223, 3299, 51, 18556.875, 7, 393.750, 68.722
42233, 3306, 51, 18596.250, 7, 393.750, 68.722
42243, 3314, 51, 18641.250, 8, 450.000, 78.539
42253, 3321, 51, 18680.625, 7, 393.750, 68.722
42263, 3328, 52, 18720.000, 7, 393.750, 68.722
42273, 3335, 52, 18759.375, 7, 393.750, 68.722
42283, 3343, 52, 18804.375, 8, 450.000, 78.539
42293, 3350, 52, 18843.750, 7, 393.750, 68.722
42303, 3357, 52, 18883.125, 7, 393.750, 68.722
42313, 3365, 52, 18928.125, 8, 450.000, 78.539
42323, 3372, 52, 18967.500, 7, 393.750, 68.722
42333, 3379, 52, 19006.875, 7, 393.750, 68.722
42343, 3386, 52, 19046.250, 7, 393.750, 68.722
42353, 3394, 53, 19091.250, 8, 450.000, 78.539
42363, 3401, 53, 19130.625, 7, 393.750, 68.722
42373, 3408, 53, 19170.000, 7, 393.750, 68.722
42383, 3415, 53, 19209.375, 7, 393.750, 68.722
42393, 3423, 53, 19254.375, 8, 450.000, 78.539
42403, 3430, 53, 19293.750, 7, 393.750, 68.722
42413, 3437, 53, 19333.125, 7, 393.750, 68.722
42423, 3445, 53, 19378.125, 8, 450.000, 78.539
42433, 3452, 53, 19417.500, 7, 393.750, 68.722
42443, 3459, 54, 19456.875, 7, 393.750, 68.722
42453, 3466, 54, 19496.250, 7, 393.750, 68.722
42463, 3474, 54, 19541.250, 8, 450.000, 78.539
42473, 3481, 54, 19580.625, 7, 393.750, 68.722
42483, 3489, 54, 19625.625, 8, 450.000, 78.539
42493, 3496, 54, 19665.000, 7, 393.750, 68.722
42503, 3503, 54, 19704.375, 7, 393.750, 68.722
42513, 3510, 54, 19743.750, 7, 393.750, 68.722
42523, 3518, 54, 19788.750, 8, 450.000, 78.539
42533, 3525, 55, 19828.125, 7, 393.750, 68.722
42543, 3532, 55, 19867.500, 7, 393.750, 68.722
42553, 3540, 55, 19912.500, 8, 450.000, 78.539
42563, 3547, 55, 19951.875, 7, 393.750, 68.722
42573, 3554, 55, 19991.250, 7, 393.750, 68.722
42583, 3562, 55, 20036.250, 8, 450.000, 78.539
42593, 3569, 55, 20075.625, 7, 393.750, 68.722
42603, 3576, 55, 20115.000, 7, 393.750, 68.722
42613, 3583, 55, 20154.375, 7, 393.750, 68.722
42623, 3591, 56, 20199.375, 8, 450.000, 78.539
42633, 3598, 56, 20238.750, 7, 393.750, 68.722
42643, 3606, 56, 20283.750, 8, 450.000, 78.539
42653, 3613, 56, 20323.125, 7, 393.750, 68.722
42663, 3621, 56, 20368.125, 8, 450.000, 78.539
42673, 3628, 56, 20407.500, 7, 393.750, 68.722
42683, 3635, 56, 20446.875, 7, 393.750, 68.722
42693, 3642, 56, 20486.250, 7, 393.750, 68.722
42703, 3650, 57, 20531.250, 8, 450.000, 78.539
42713, 3657, 57, 20570.625, 7, 393.750, 68.722
42723, 3665, 57, 20615.625, 8, 450.000, 78.539
42733, 3672, 57, 20655.000, 7, 393.750, 68.722
42743, 3679, 57, 20694.375, 7, 393.750, 68.722
42753, 3687, 57, 20739.375, 8, 450.000, 78.539
42763, 3694, 57, 20778.750, 7, 393.750, 68.722
42773, 3701, 57, 20818.125, 7, 393.750, 68.722
42783, 3709, 57, 20863.125, 8, 450.000, 78.539
42793, 3716, 58, 20902.500, 7, 393.750, 68.722
42803, 3723, 58, 20941.875, 7, 393.750, 68.722
42813, 3731, 58, 20986.875, 8, 450.000, 78.539
42823, 3738, 58, 21026.250, 7, 393.750, 68.722
42833, 3746, 58, 21071.250, 8, 450.000, 78.539
42843, 3753, 58, 21110.625, 7, 393.750, 68.722
42853, 3761, 58, 21155.625, 8, 450.000, 78.539
42863, 3768, 58, 21195.000, 7, 393.750, 68.722
42873, 3775, 58, 21234.375, 7, 393.750, 68.722
42883, 3783, 59, 21279.375, 8, 450.000, 78.539
42893, 3790, 59, 21318.750, 7, 393.750, 68.722
42903, 3798, 59, 21363.750, 8, 450.000, 78.539
42913, 3805, 59, 21403.125, 7, 393.750, 68.722
42923, 3813, 59, 21448.125, 8, 450.000, 78.539
42933, 3820, 59, 21487.500, 7, 393.750, 68.722
42943, 3827, 59, 21526.875, 7, 393.750, 68.722
42953, 3835, 59, 21571.875, 8, 450.000, 78.539
42963, 3842, 60, 21611.250, 7, 393.750, 68.722
42973, 3850, 60, 21656.250, 8, 450.000, 78.539
42983, 3857, 60, 21695.625, 7, 393.750, 68.722
42993, 3865, 60, 21740.625, 8, 450.000, 78.539
43003, 3872, 60, 21780.000, 7, 393.750, 68.722
43013, 3879, 60, 21819.375, 7, 393.750, 68.722
43023, 3887, 60, 21864.375, 8, 450.000, 78.539
43033, 3894, 60, 21903.750, 7, 393.750, 68.722
43043, 3902, 60, 21948.750, 8, 450.000, 78.539
43053, 3909, 61, 21988.125, 7, 393.750, 68.722
43063, 3917, 61, 22033.125, 8, 450.000, 78.539
43073, 3924, 61, 22072.500, 7, 393.750, 68.722
43083, 3931, 61, 22111.875, 7, 393.750, 68.722
43093, 3939, 61, 22156.875, 8, 450.000, 78.539
43103, 3946, 61, 22196.250, 7, 393.750, 68.722
43113, 3954, 61, 22241.250, 8, 450.000, 78.539
43123, 3961, 61, 22280.625, 7, 393.750, 68.722
